id,created_time,creator_id,modified_time,modifier_id,is_deleted,name,group,path,is_exist,order_num,file_type,ext,status,searchable,filterable,quickSearch,active
401,2024-06-13 09:30:13.409227,1,2024-06-20 02:37:50.041980,1,0,草莓秒播[密],t4/files/drpy_js,t4/files/drpy_js/草莓秒播[密].js,True,395,.js,,1,1,1,0,True
398,2024-06-13 09:30:12.352712,1,2024-06-20 02:37:49.090247,1,0,黑料不打烊[密],t4/files/drpy_js,t4/files/drpy_js/黑料不打烊[密].js,True,392,.js,,1,1,0,0,True
402,2024-06-13 09:30:13.440049,1,2024-06-20 02:37:50.070441,1,0,绿色仓库[密],t4/files/drpy_js,t4/files/drpy_js/绿色仓库[密].js,True,396,.js,,1,1,0,0,True
392,2024-06-12 02:16:52.993479,1,2024-06-20 02:37:49.172453,1,0,一点视频[密],t4/files/drpy_js,t4/files/drpy_js/一点视频[密].js,True,386,.js,,1,1,1,0,True
399,2024-06-13 09:30:12.582083,1,2024-06-20 02:37:49.284906,1,0,爱爱影院[密],t4/files/drpy_js,t4/files/drpy_js/爱爱影院[密].js,True,393,.js,,1,1,1,0,True
426,2024-06-17 10:13:18.768409,1,2024-06-20 02:37:50.089820,1,0,追剧兔,t4/files/drpy_js,t4/files/drpy_js/追剧兔.js,True,420,.js,,1,1,0,0,True
262,2024-05-15 01:58:31.742532,1,2024-06-20 02:37:50.158834,1,0,优酷[官],t4/files/drpy_js,t4/files/drpy_js/优酷[官].js,True,256,.js,,1,1,1,0,True
277,2024-05-15 10:03:27.706182,1,2024-06-20 02:37:50.175178,1,0,皮皮影视,t4/files/drpy_js,t4/files/drpy_js/皮皮影视.js,True,271,.js,,1,1,0,0,True
263,2024-05-15 01:58:31.767816,1,2024-06-20 02:37:50.204647,1,0,哔哩影视[官],t4/files/drpy_js,t4/files/drpy_js/哔哩影视[官].js,True,257,.js,?render=1,1,1,1,0,True
265,2024-05-15 01:58:31.787494,1,2024-06-20 02:37:50.278290,1,0,极速资源[资],t4/files/drpy_js,t4/files/drpy_js/极速资源[资].js,True,259,.js,,1,1,0,1,True
466,2024-06-19 03:46:08.104083,1,2024-06-20 02:37:50.342401,1,0,文才[资],t4/files/drpy_js,t4/files/drpy_js/文才[资].js,True,460,.js,,1,1,1,1,True
303,2024-05-22 15:37:30.927020,1,2024-06-20 02:37:50.555498,1,0,jinja.min,t4/files/drpy_libs,t4/files/drpy_libs/jinja.min.js,True,297,.js,,1,0,0,0,True
375,2024-06-09 16:28:15.749009,1,2024-06-20 02:37:48.996609,1,0,顶点小说[书],t4/files/drpy_js,t4/files/drpy_js/顶点小说[书].js,True,369,.js,,1,1,1,0,True
301,2024-05-22 15:37:30.714152,1,2024-06-20 02:37:50.125942,1,0,电影先生,t4/files/drpy_js,t4/files/drpy_js/电影先生.js,True,295,.js,,1,1,0,0,True
304,2024-05-22 15:37:30.945724,1,2024-06-20 02:37:50.579269,1,0,jinja,t4/files/drpy_libs,t4/files/drpy_libs/jinja.js,True,298,.js,,1,0,0,0,True
230,2024-05-14 08:53:58.895365,1,2024-06-20 02:37:50.138028,1,0,易看影视,t4/files/drpy_js,t4/files/drpy_js/易看影视.js,True,224,.js,,1,1,0,0,True
306,2024-05-23 10:17:08.251026,1,2024-06-20 02:37:49.134924,1,0,新视觉,t4/files/drpy_js,t4/files/drpy_js/新视觉.js,True,300,.js,,1,1,0,0,True
260,2024-05-15 01:58:31.649950,1,2024-06-20 02:37:49.851548,1,0,兔小贝[儿],t4/files/drpy_js,t4/files/drpy_js/兔小贝[儿].js,True,254,.js,,1,1,0,0,True
360,2024-06-07 11:27:00.043484,1,2024-06-20 02:37:49.922737,1,0,虾酱追剧,t4/files/drpy_js,t4/files/drpy_js/虾酱追剧.js,True,354,.js,,1,1,1,0,True
217,2024-05-10 18:07:08.061654,1,2024-06-20 02:37:49.935600,1,0,一起看,t4/files/drpy_js,t4/files/drpy_js/一起看.js,True,211,.js,,1,0,1,0,True
408,2024-06-14 11:29:46.047840,1,2024-06-20 02:37:49.949822,1,0,地瓜视频[密],t4/files/drpy_js,t4/files/drpy_js/地瓜视频[密].js,True,402,.js,,1,1,1,0,True
421,2024-06-15 07:26:03.613655,1,2024-06-20 02:37:49.263912,1,0,天天影视,t4/files/drpy_js,t4/files/drpy_js/天天影视.js,True,415,.js,,1,1,1,0,True
339,2024-05-29 09:43:50.994075,1,2024-06-20 02:37:49.985881,1,0,暖光影视,t4/files/drpy_js,t4/files/drpy_js/暖光影视.js,True,333,.js,,1,1,0,0,True
313,2024-05-24 11:27:11.648413,1,2024-06-20 02:37:49.994359,1,0,首发网,t4/files/drpy_js,t4/files/drpy_js/首发网.js,True,307,.js,,1,0,1,0,True
409,2024-06-14 11:29:46.086636,1,2024-06-20 02:37:50.008492,1,0,神仙影视,t4/files/drpy_js,t4/files/drpy_js/神仙影视.js,True,403,.js,,1,1,1,0,True
293,2024-05-17 03:38:35.402028,1,2024-06-20 02:37:50.197937,1,0,干饭影视,t4/files/drpy_js,t4/files/drpy_js/干饭影视.js,True,287,.js,,1,1,1,0,True
307,2024-05-24 05:50:49.019486,1,2024-06-20 02:37:50.211268,1,0,4k剧院,t4/files/drpy_js,t4/files/drpy_js/4k剧院.js,True,301,.js,,1,1,1,0,True
264,2024-05-15 01:58:31.781694,1,2024-06-20 02:37:50.250135,1,0,菜狗[官],t4/files/drpy_js,t4/files/drpy_js/菜狗[官].js,True,258,.js,,1,1,1,0,True
310,2024-05-24 11:27:11.379690,1,2024-06-20 02:37:49.419091,1,0,往往影视[慢],t4/files/drpy_js,t4/files/drpy_js/往往影视[慢].js,True,304,.js,,1,1,0,0,True
299,2024-05-22 15:37:30.454440,1,2024-06-20 02:37:49.515047,1,0,8号影院,t4/files/drpy_js,t4/files/drpy_js/8号影院.js,True,293,.js,,1,1,0,0,True
403,2024-06-13 09:30:13.629543,1,2024-06-20 02:37:50.267522,1,0,Pornhub[密],t4/files/drpy_js,t4/files/drpy_js/Pornhub[密].js,True,397,.js,,1,1,1,0,True
233,2024-05-15 01:58:31.371139,1,2024-06-20 02:37:48.891666,1,0,神马电影[搜],t4/files/drpy_js,t4/files/drpy_js/神马电影[搜].js,True,227,.js,,1,1,0,0,True
290,2024-05-16 10:22:36.277247,1,2024-06-20 02:37:48.904939,1,0,4khdr,t4/files/drpy_js,t4/files/drpy_js/4khdr.js,True,284,.js,,1,1,0,1,True
311,2024-05-24 11:27:11.451805,1,2024-06-20 02:37:49.555043,1,0,爱看影院,t4/files/drpy_js,t4/files/drpy_js/爱看影院.js,True,305,.js,,1,1,0,0,True
406,2024-06-14 11:29:44.984180,1,2024-06-20 02:37:48.922744,1,0,星辰CT,t4/files/drpy_js,t4/files/drpy_js/星辰CT.js,True,400,.js,,1,1,0,0,True
309,2024-05-24 11:27:11.179552,1,2024-06-20 02:37:48.948665,1,0,魔方影视,t4/files/drpy_js,t4/files/drpy_js/魔方影视.js,True,303,.js,,1,1,0,0,True
278,2024-05-15 14:55:44.720454,1,2024-06-20 02:37:49.680371,1,0,影视看吧,t4/files/drpy_js,t4/files/drpy_js/影视看吧.js,True,272,.js,,1,1,1,0,True
427,2024-06-17 15:02:35.132518,1,2024-06-20 02:37:49.717022,1,0,无插件直播,t4/files/drpy_js,t4/files/drpy_js/无插件直播.js,True,421,.js,,1,1,0,0,True
312,2024-05-24 11:27:11.568540,1,2024-06-20 02:37:49.800064,1,0,一号影院[搜],t4/files/drpy_js,t4/files/drpy_js/一号影院[搜].js,True,306,.js,,1,1,0,0,True
461,2024-06-17 16:45:34.704071,1,2024-06-20 02:37:50.054466,1,0,飞刀资源[资],t4/files/drpy_js,t4/files/drpy_js/飞刀资源[资].js,True,455,.js,,1,1,0,1,True
462,2024-06-17 16:45:34.767140,1,2024-06-20 02:37:50.114733,1,0,我的哔哩传参[官],t4/files/drpy_js,t4/files/drpy_js/我的哔哩传参[官].js,True,456,.js,,1,1,1,0,True
266,2024-05-15 01:58:31.798737,1,2024-06-20 02:37:50.325112,1,0,荐片[优],t4/files/drpy_js,t4/files/drpy_js/荐片[优].js,True,260,.js,,1,1,1,0,True
351,2024-06-04 16:02:34.463798,1,2024-06-20 02:37:48.963432,1,0,短剧在线,t4/files/drpy_js,t4/files/drpy_js/短剧在线.js,True,345,.js,,1,1,0,0,True
302,2024-05-22 15:37:30.839785,1,2024-06-20 02:37:50.333791,1,0,鸭奈飞影视,t4/files/drpy_js,t4/files/drpy_js/鸭奈飞影视.js,True,296,.js,,1,1,1,0,True
340,2024-05-29 09:43:51.225532,1,2024-06-20 02:37:50.439407,1,0,被窝电影,t4/files/drpy_js,t4/files/drpy_js/被窝电影.js,True,334,.js,,1,1,1,0,True
378,2024-06-09 18:53:00.029263,1,2024-06-20 02:37:49.141527,1,0,丫丫电子书[书],t4/files/drpy_js,t4/files/drpy_js/丫丫电子书[书].js,True,372,.js,,1,1,1,0,True
314,2024-05-24 15:02:58.712225,1,2024-06-20 02:37:49.202979,1,0,星辰影视,t4/files/drpy_js,t4/files/drpy_js/星辰影视.js,True,308,.js,,1,1,0,0,True
464,2024-06-18 16:03:22.408803,1,2024-06-20 02:37:49.217228,1,0,路视频[密],t4/files/drpy_js,t4/files/drpy_js/路视频[密].js,True,458,.js,,1,1,1,0,True
405,2024-06-13 09:57:03.147083,1,2024-06-20 02:37:49.324765,1,0,酷云影视,t4/files/drpy_js,t4/files/drpy_js/酷云影视.js,True,399,.js,,1,1,1,0,True
352,2024-06-04 16:02:34.722625,1,2024-06-20 02:37:49.365277,1,0,哈皮影视[优],t4/files/drpy_js,t4/files/drpy_js/哈皮影视[优].js,True,346,.js,,1,1,1,0,True
353,2024-06-04 16:02:34.734751,1,2024-06-20 02:37:49.377072,1,0,笔趣阁[书],t4/files/drpy_js,t4/files/drpy_js/笔趣阁[书].js,True,347,.js,,1,1,1,0,True
407,2024-06-14 11:29:45.629384,1,2024-06-20 02:37:49.529226,1,0,爱迪[自动],t4/files/drpy_js,t4/files/drpy_js/爱迪[自动].js,True,401,.js,,1,1,1,0,True
315,2024-05-24 15:02:58.934514,1,2024-06-20 02:37:49.594901,1,0,大中国,t4/files/drpy_js,t4/files/drpy_js/大中国.js,True,309,.js,,1,1,0,0,True
394,2024-06-12 02:16:53.640653,1,2024-06-20 02:37:49.842230,1,0,九妖仓库[密],t4/files/drpy_js,t4/files/drpy_js/九妖仓库[密].js,True,388,.js,,1,1,1,0,True
422,2024-06-15 07:26:04.357302,1,2024-06-20 02:37:49.929509,1,0,九牛电影,t4/files/drpy_js,t4/files/drpy_js/九牛电影.js,True,416,.js,,1,1,0,0,True
428,2024-06-17 16:02:19.755238,1,2024-06-20 02:37:49.978208,1,0,猫视界,t4/files/drpy_js,t4/files/drpy_js/猫视界.js,True,422,.js,,1,1,0,0,True
342,2024-05-29 16:32:00.072648,1,2024-06-20 02:37:50.083183,1,0,影搜[搜],t4/files/drpy_js,t4/files/drpy_js/影搜[搜].js,True,336,.js,,1,1,0,0,True
316,2024-05-24 15:02:59.295906,1,2024-06-20 02:37:50.358703,1,0,剧圈圈,t4/files/drpy_js,t4/files/drpy_js/剧圈圈.js,True,310,.js,,1,1,0,0,True
317,2024-05-24 15:02:59.308858,1,2024-06-20 02:37:50.423967,1,0,短剧TV网,t4/files/drpy_js,t4/files/drpy_js/短剧TV网.js,True,311,.js,,1,1,0,0,True
463,2024-06-18 16:03:22.235527,1,2024-06-20 02:37:49.017920,1,0,七新电影网,t4/files/drpy_js,t4/files/drpy_js/七新电影网.js,True,457,.js,,1,1,1,0,True
